close,high,low,open,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence,volatilidad_alta
187.71632385253906,188.84947973129314,186.87142040616737,187.5175123353768,45155200.0,4.0,0.15888803238206606,195.15664975312268,180.41905672881092,53.180118073920816,31.249945791974426,12.885036718372367,186.4460939679827,186.4460939679827,12.930000305175781,0.0,0
186.02651977539062,187.53739935899367,185.66868027314752,187.288900125969,41781900.0,0.0,0.05078478281063781,195.12352731011248,180.5979936859813,50.26382069180844,3.261784054584837,17.633744763964597,186.43162589237608,186.43162589237608,13.930000305175781,0.0,0
183.9291534423828,185.09214299646604,182.40833961588856,184.654781996159,56529500.0,1.0,-0.18652853156763172,194.97470241608676,180.91023105559293,46.95747369522061,-49.17069048783917,28.869302863382373,186.34821014404298,186.34821014404298,15.850000381469727,0.0,0
183.04452514648438,184.41624573755993,181.34479892181088,184.20751487981576,54630500.0,2.0,-0.43441538045340167,194.75973270285644,181.29446193825683,45.64733242654112,-65.0482535409652,32.09910313858436,186.30668080647786,186.24163966025077,14.380000114440918,0.0,0
182.75625610351562,183.3824789542038,180.26132954316023,182.4481195157763,65434500.0,3.0,-0.6442945979125341,194.93215722607854,180.67179632616754,45.22200474319083,-79.88597650003136,35.29843726168924,186.3015385945638,186.13272142410278,14.010000228881836,0.0,0
181.21556091308594,183.7403213725013,180.57940354414131,182.31889800876044,49701400.0,4.0,-0.9149866775493081,194.9669295392849,179.74184121266822,43.00644352521761,-87.60715066651386,33.084574565316764,186.32247263590494,185.98371656013256,14.239999771118164,0.0,0
180.47006225585938,181.33483464555084,178.91942962585208,180.69867728023533,53665600.0,1.0,-1.1715807558569509,194.55631825290754,178.9514164272682,41.97700876932274,-120.83578855553017,38.10656229609005,186.34271341959635,185.82155025706572,15.420000076293945,0.0,0
181.2255096435547,181.7920799507102,179.57547126273693,180.84778599399235,41529700.0,2.0,-1.3022056737192713,193.56492048657597,178.68925736986935,43.39731804041267,-104.50217245651055,35.12061119414757,186.24319712320963,185.6902348109654,15.34000015258789,0.0,0
183.26321411132812,183.8496838430312,181.36469145049406,182.3785574262725,52292200.0,3.0,-1.2361535998447835,192.40627321339036,178.86562467479325,47.01629144680731,-64.81332227018696,22.391559276296384,186.22550252278646,185.6228175693088,14.539999961853027,0.0,0
181.42431640625,183.92917764586625,181.13604881484736,183.89935895257477,45119700.0,4.0,-1.3091503298456644,191.19619537753226,178.94229491787792,44.36804553704093,-75.28237866647994,23.25039430747721,186.11176554361978,185.50934456490182,13.75,0.0,0
180.07247924804688,181.66286516303873,179.56553112991756,181.1459977034405,40867400.0,0.0,-1.453744112551675,190.3592913435748,178.6843335343549,42.54559959617211,-103.2477062413964,29.018034050271048,185.9728220621745,185.3662691618267,13.739999771118164,0.0,0
181.53366088867188,182.8159102315647,178.482083088638,180.0128468267154,54318900.0,1.0,-1.4389740257416008,189.37538453031775,178.78799285005337,45.068548835539076,-88.171955770108,21.832605857707538,185.87166493733724,185.26799715482272,13.430000305175781,0.0,0
180.33091735839844,182.02070906977036,179.0486680197237,181.4143703487687,48953900.0,2.0,-1.5027741614183867,189.16346915996914,178.36570259296056,43.444092561100305,-95.23613340577586,21.83260585770753,185.8061945597331,185.14457015991212,13.84000015258789,0.0,0
179.6649169921875,181.47399840204054,178.45223971391368,180.18179956174367,136682600.0,3.0,-1.5865173081799924,189.292257927718,177.8974622260906,42.56524354775789,-104.9762917178942,24.323762967858087,185.74996134440104,185.01092008265053,13.399999618530273,0.0,0
178.5814971923828,179.44626969271965,176.31518534052842,178.47215692026748,73488000.0,4.0,-1.7171653568621252,189.28890907485936,177.20880515853906,41.16389690304824,-124.55397935151345,32.556370964278386,185.46072235107422,184.8578385852632,13.109999656677246,0.0,0
174.0488739013672,175.8380562970389,172.74672514229152,175.0925585764457,81510100.0,0.0,-2.1491474885237665,189.99427537589455,175.45843763680077,36.030168764806504,-174.89244573442537,43.523113235650555,184.9234385172526,184.6064673135447,13.489999771118164,0.0,0
169.0987548828125,171.00722719097524,168.60175641192043,169.73491231886675,95132400.0,1.0,-2.845296722093053,191.1438497129274,172.58718056051012,31.580527165656378,-230.8274583319162,53.010409523878046,184.14404958089193,184.2540193037553,14.460000038146973,0.0,0
168.104736328125,170.21201988746688,167.6673753032203,170.03309257401145,68587700.0,2.0,-3.4348265445634922,191.55589635067773,170.19322626895118,30.790614285103416,-225.99101322264195,54.83853590053045,183.2888381958008,183.89514634874132,14.5,0.0,0
167.98545837402344,169.7050685827557,167.47852546870348,168.13455182641533,71765100.0,3.0,-3.8664219650235054,191.45004233033956,168.29432565061745,30.695308170405397,-211.39124686126348,55.214974058906385,182.45215301513673,183.54928356668225,14.4399995803833,0.0,0
169.705078125,172.6572499858552,167.92583043526673,167.9854678195768,76114600.0,4.0,-4.0264085065284405,190.9316756510904,167.08810584305022,33.75347392718275,-169.35940177878902,36.238496670449024,181.68370920817057,183.25472600409324,14.739999771118164,0.0,1
171.7129669189453,173.33318674250597,171.01717211248007,171.9018287593836,60139500.0,0.0,-3.9491638186590023,189.81507816097192,166.60436763980934,37.10575027721661,-129.48549827051139,32.280242461352465,181.04010365804035,183.01427268981934,15.220000267028809,0.0,0
172.19007873535156,172.98527928876703,169.9834044040384,172.1105571632911,59825400.0,1.0,-3.806258018766215,188.80656990794046,166.2292317888369,37.878471096411715,-121.93397258137283,35.351004852368376,180.43523508707682,182.79337077238122,13.84000015258789,0.0,0
170.10269165039062,172.1503228051375,169.73490248954016,171.73284593382695,52488700.0,2.0,-3.814039010556627,188.1554820932147,165.49767342436343,35.88316951938832,-122.12588532923158,36.095620085017785,179.8828923543294,182.5395571899414,13.75,0.0,0
171.9614715576172,173.2636051293667,171.01717749290637,171.87201547265494,72913500.0,3.0,-3.630976916411271,187.40321720633852,165.1416329523529,38.850443512542114,-93.33388138844914,28.98125719566157,179.5129603068034,182.33214374617035,14.399999618530273,0.0,0
171.58372497558594,171.58372497558594,169.2677105816515,170.14243263043366,121664700.0,4.0,-3.47572171369373,186.5930555104541,164.83454153544434,38.47609814813434,-99.03707950317951,34.71416482650115,179.04903259277344,182.12544338519757,14.40999984741211,0.0,0
172.67713928222656,176.64319229534289,172.4783429395777,174.51603957790343,75604200.0,0.0,-3.228549956861144,185.92452936474717,164.64922551806535,40.20143811857241,-56.750072889449676,7.809789116649362,178.65497436523438,181.94717349646226,14.329999923706055,0.0,0
175.02296447753906,175.54978158656556,171.99127109820583,173.29340452493878,55215200.0,1.0,-2.8136533490065574,185.36856050491951,164.66048460006095,43.70518983231131,-49.37199373701192,9.666358136926636,178.27855377197267,181.81894740351925,13.819999694824219,0.0,0
177.597412109375,177.597412109375,174.0389016316341,174.66512448913912,53423100.0,2.0,-2.253923279382377,184.85063693328271,164.81559841827976,47.216372994753314,-19.23654716941444,0.5652073058847837,177.93434041341146,181.74219221635298,13.039999961853027,0.0,0
170.3412322998047,176.42450322724187,169.81441519205438,175.98714219427453,106181300.0,3.0,-2.3613504829604324,183.56142287476857,164.81261429564157,39.950970327602256,-66.22504421022352,15.948652016312707,177.34461466471353,181.53860364641463,12.920000076293945,0.0,1
171.2457733154297,172.01115512427612,169.03909913099622,170.7288907150358,71106600.0,4.0,-2.3472194553225734,182.4862183238269,164.86996453750123,41.11934776914005,-78.89925103115739,18.42460815625957,176.82110900878905,181.35802767569558,13.0600004196167,0.0,1
169.82437133789062,170.90782428626645,168.43276661931924,169.54605342761408,54288300.0,0.0,-2.4215297200236705,181.59160468500926,164.73976738530325,39.85864809267248,-87.22870008720581,20.38520287352665,176.2247105916341,181.15917153194033,13.1899995803833,0.0,1
168.69122314453125,170.39094937582044,168.5619986920605,168.97947557636294,57388400.0,1.0,-2.541599750762515,180.18732581667126,164.8598024792272,38.87568650315117,-88.83129072521236,20.38520287352666,175.64686737060546,180.9478503728317,13.239999771118164,0.0,1
172.26959228515625,172.55785986634996,169.08880538680637,169.3870074763491,60273300.0,2.0,-2.32381800445782,178.8458371469889,165.39515864158528,43.432902027059384,-56.612610882776565,9.625556936095055,175.25821533203126,180.8032127380371,12.779999732971191,0.0,1
170.4505615234375,171.19605909940955,169.4863834451387,170.7189448975998,65672700.0,3.0,-2.270568411010686,177.39918415971476,165.92037608198444,41.79427348841553,-66.30737781584038,9.625556936095062,174.83841654459636,180.57254867553712,13.010000228881836,0.0,0
169.00929260253906,170.22197004043582,168.46259127116116,170.16233265286536,46240500.0,0.0,-2.3170135680468604,176.0153065259103,166.34703325680456,40.54061223310618,-79.84698958001488,13.785646424498227,174.38018442789715,180.34086151123046,13.649999618530273,0.0,0
167.826416015625,168.32341441545842,167.2200773611407,168.06498070773253,49329500.0,1.0,-2.4206359599121186,175.72796216453773,166.0121318296029,39.533797350968804,-98.15755232930921,18.644112514462485,173.93387959798176,180.12817611694337,14.609999656677246,0.0,0
168.63156127929688,169.6553768320082,167.56799252573734,167.7767233727702,47691700.0,2.0,-2.4104036482053175,175.74479206292065,165.9485825708684,40.57300223080026,-80.99791828195956,11.447247552377442,173.539262898763,179.94098815917968,14.329999923706055,0.0,0
167.8065643310547,170.88794562795422,167.8065643310547,169.2677258236611,53704400.0,3.0,-2.440291648522617,175.76670046668318,165.89685696739883,39.84708616624756,-74.42706976840262,5.138518043547211,173.0919647216797,179.66758092244467,16.350000381469727,0.0,0
168.56201171875,169.3671468554972,167.93578876030642,168.57194622848115,42055200.0,4.0,-2.3759558001434584,175.73184490073768,165.98936786781698,40.849581189083096,-76.35925779878232,5.138518043547209,172.60192464192707,179.41371358235676,16.030000686645508,0.0,0
167.43878173828125,168.1842794442996,167.23005087422234,168.01530178433154,37425500.0,0.0,-2.3875767176645866,175.83244882348384,165.66213430639897,39.82862160136953,-95.06737640783699,8.5263978704478,172.1357401529948,179.1237528483073,15.1899995803833,0.0,0
168.65145874023438,169.05900112515698,167.33939066831408,167.6872804964856,42451200.0,1.0,-2.273192169029926,175.74092200809952,165.44751030391222,41.462628451269495,-78.40001958276548,3.6231371902493494,171.75503946940105,178.86393076578776,14.979999542236328,0.0,0
166.7727813720703,168.07491474927153,166.10680533820357,167.7866623517303,49709300.0,2.0,-2.3068336827029725,175.68225909599758,164.96444347968603,39.733409201814055,-108.76585371678188,9.764143437158655,171.26301015218098,178.5673375447591,15.800000190734863,0.0,0
173.98919677734375,174.40668878905643,167.15050896636146,167.32942111379162,91070300.0,3.0,-1.7336615467175989,176.11926424448896,164.91608884388992,48.30115631340599,22.14397792571493,18.686957407908693,171.05161946614584,178.42890701293945,14.90999984741211,0.0,1
175.49014282226562,177.2892746522008,173.16419388744958,173.21388159504414,101593300.0,4.0,-1.145587191055597,176.6952113823337,164.69300883251003,49.835605124312956,136.08685816036848,27.795024996856256,170.91246032714844,178.33121083577473,17.309999465942383,0.0,1
171.6533203125,175.56967037066977,171.46445848220424,174.30729011068368,73531800.0,0.0,-0.9767607329169437,176.70094342583184,164.69423632270332,46.208785051621746,73.4853463100808,19.367230905735518,170.681521097819,178.0711217244466,19.229999542236328,0.0,1
168.3632049560547,172.71690119832985,167.25986775641732,170.71897282804144,73711200.0,1.0,-1.0949317062139698,176.49576206728986,164.4680242486281,43.40655208936708,-40.94717743451021,1.6424388303533817,170.49199879964192,177.70771865844728,18.399999618530273,0.0,1
166.99147033691406,169.62555591523414,166.99147033691406,168.59180586766368,50901200.0,2.0,-1.284112025108925,175.88644804884393,164.27418885301154,42.30017274479228,-92.8021881563155,0.622882818954886,170.4217559814453,177.28290278116862,18.209999084472656,0.0,1
166.0372314453125,167.62763251332663,165.55018268321453,167.02129381245496,43122900.0,3.0,-1.4935853334067133,174.3859208063733,164.61869802907592,41.53825637887583,-136.21754890885558,4.855539962881108,170.35283915201822,176.8208386739095,18.0,0.0,0
164.0094757080078,165.40106519259456,163.0950004513954,165.21221853676252,67772100.0,4.0,-1.8019934893482912,174.62918719111613,163.74225598515338,39.956167880579116,-193.4599792318379,13.437479395519295,170.22030639648438,176.33622970581055,18.709999084472656,0.0,0
164.8444366455078,166.2559103754066,163.78086788564391,164.52636553527142,48116400.0,0.0,-1.9566307227294715,174.54670072370126,163.1846087855761,40.91476311982716,-150.95762625254793,9.752920875123024,170.05828501383465,175.8709971110026,16.940000534057617,0.0,0
165.8980712890625,166.0471799196536,163.92996173620628,164.3573882766078,49537800.0,1.0,-1.9716178897919576,174.48075262908463,162.8579268753099,42.12100659143056,-129.99404149658628,9.752920875123024,169.8644551595052,175.4522794087728,15.6899995803833,0.0,0
168.00537109375,168.28368903028098,165.2122420517991,165.54024770277562,48251800.0,2.0,-1.7931370710732892,174.45400571205278,162.8160885872636,44.46668844864824,-72.71636479737674,0.038709151519312306,169.72496490478517,175.080099995931,15.970000267028809,0.0,0
168.8701171875,169.58579610298705,167.14055728054169,168.51227772975648,50558300.0,3.0,-1.5640173940585953,174.0300738364522,162.9000729530986,45.405933939894595,-32.603661907113434,5.184193639378921,169.68387908935546,174.78338572184245,15.369999885559082,0.0,0
168.28367614746094,170.31142312512412,168.16438620722982,168.8601961624801,44838400.0,4.0,-1.413379518527023,173.842784450083,162.8706738018701,44.87348938265055,-19.42689924026627,8.044113377859565,169.56128590901693,174.53712310791016,15.029999732971191,0.0,0
172.45846557617188,174.97327656975762,172.06087287514865,172.32924112310414,68169400.0,0.0,-0.9467801503805333,174.31052576306283,162.74784978625357,49.255600382322925,96.85511523925933,23.8238872157217,169.59044392903647,174.31973826090496,14.670000076293945,0.0,0
169.3074951171875,173.93952434742974,168.97947431756717,172.2894858404387,65934800.0,1.0,-0.8213927851973324,174.3846196724926,162.8218637869801,46.377142555848025,34.47146749701886,10.433997889944328,169.47812245686848,174.06654841105143,15.649999618530273,0.0,0
168.28367614746094,171.6732091751753,168.0948143120181,168.56199406268553,50383100.0,2.0,-0.795347891633071,174.36895974426702,162.80273520202203,45.48370907365959,-1.6983226269234135,6.886772914343014,169.25347951253255,173.7660166422526,15.390000343322754,0.0,0
171.99127197265625,172.37893013348045,169.8641193422282,171.4743893691613,94214900.0,3.0,-0.4705105393805695,174.75944871856547,162.83071699188378,49.15326709895494,76.41234338738619,9.36923098225859,169.0666081746419,173.5004742940267,14.680000305175781,0.0,1
182.27915954589844,185.8774235329829,181.56348055207545,185.52951854505613,163224100.0,4.0,0.6090187451958116,177.9579417092481,161.00393878391597,57.38683914941908,388.14065717140835,41.34359734001753,169.46453908284505,173.4045768737793,13.489999771118164,0.0,1
180.61917114257812,183.09421354898845,179.33690673477625,181.2553285088154,78569700.0,0.0,1.3155807444441052,179.90063833230906,160.3792811012847,55.87656076832849,264.5332311187007,33.06591777372893,169.77698567708333,173.2990473429362,13.489999771118164,0.0,1
181.30502319335938,183.79001537072006,180.23151991986552,182.34872294128857,77305800.0,1.0,1.908805952732905,181.69797205240002,159.84730382650622,56.36736107519275,231.99049906509293,34.35025094700336,170.15967407226563,173.19219233194988,13.229999542236328,0.0,1
181.6429901123047,181.97101089337855,180.36072568018065,181.75233037266264,45057100.0,2.0,2.3787550741483017,183.28661493638106,159.74568181654865,56.61337424263276,189.56396320473556,34.35025094700335,170.59139963785807,173.11913350423177,13.0,0.0,1
183.46200561523438,183.55146169147778,181.01676669426374,181.46406224266897,48983000.0,3.0,2.8648064677630316,184.88764074757623,159.09193688914254,57.93395221266655,182.23564029455954,37.464680903516225,170.964480082194,173.11134770711263,12.6899995803833,0.0,1
182.19793701171875,184.22843448265328,181.28222127480615,184.0393164696827,50759500.0,4.0,3.112207654058551,185.93545608471825,158.71490097094582,56.693447159331164,156.5935007891548,38.79419228942783,171.3560592651367,173.09723790486655,12.550000190734863,0.0,0
185.41287231445312,186.22906253508128,183.76059590764,184.57678612826817,72044800.0,0.0,3.5268288874896143,187.8189759915378,158.20733626432155,59.00307252436019,166.5925737540046,42.64620479257077,171.90284525553386,173.1415148417155,13.600000381469727,0.0,0
186.55751037597656,187.4234708736874,185.42281765723527,186.63713980034996,52393600.0,1.0,3.9027190839083516,189.72782919749915,158.11791360035244,59.792860118796895,160.23282612320267,44.860855535657976,172.52721506754557,173.23054733276368,13.420000076293945,0.0,0
188.83688354492188,189.76254724660947,186.4978163614719,187.03531124896162,70400000.0,2.0,4.334445601005683,191.79267475552302,158.2376093631293,61.3275858950174,159.0821693475628,48.98466946643902,173.2007258097331,173.36999435424804,12.449999809265137,0.0,0
188.95631408691406,190.21045865928463,188.7771592552961,189.58338637309936,52845200.0,3.0,4.632811070579606,193.47884368726926,158.84334869554323,61.40743214261716,148.59135508580655,49.75389355208726,173.9057174682617,173.49884109497071,12.420000076293945,0.0,0
188.9861602783203,189.92178705781208,188.29936976198016,188.62783545187153,41282900.0,4.0,4.8161504641035435,194.64010252966733,160.1797583101764,61.42802051089798,130.85174256664413,47.222644105031776,174.5865224202474,173.59422353108724,11.989999771118164,0.0,0
190.15072631835938,191.02663488992152,188.1301769262196,188.44869465688268,44361300.0,0.0,4.997752232955122,195.7360666176239,161.614423189505,62.24110556871955,124.17121300716852,49.33933423310367,175.34358723958334,173.73966369628906,12.149999618530273,0.0,0
191.4546356201172,191.83285642957057,190.03128423275254,190.20049107683238,42309400.0,1.0,5.187037235377915,196.81155554476777,163.0945906954666,63.14104562485641,123.00800163070907,50.87613582804021,176.10369313557942,173.92936630249022,11.859999656677246,0.0,0
190.01136779785156,191.92244369758092,189.38431073139583,191.37500087150013,34648500.0,2.0,5.161140672376263,197.4959272098485,164.61081870079602,61.4636501637062,108.11335744928702,47.04959342646135,176.87831268310546,174.07066141764324,12.289999961853027,0.0,0
186.0100860595703,190.11090276702717,185.76124979940406,190.09099161364105,51005900.0,3.0,4.762975195912304,197.44062649906945,166.3801162987821,57.11225558687072,77.08825045631966,27.66678358239113,177.279008992513,174.16531422932943,12.770000457763672,0.0,0
189.0956573486328,189.6928704821682,187.16468542966413,187.94106857836448,36294600.0,4.0,4.642787622171767,197.38726604837825,168.51467486959052,59.404933687393324,81.68131183626079,27.66678358239114,177.73252614339194,174.32249323527017,11.930000305175781,0.0,0
189.10560607910156,192.1015891258543,188.219749617586,190.61851957640835,52280100.0,1.0,4.496504980379797,197.57777343504307,169.98888153321866,59.41217072848574,84.74609255741603,34.25066637135258,178.31426900227865,174.49789505004884,12.920000076293945,0.0,0
189.40420532226562,191.35508832801628,188.62783738828333,188.7273779696699,53068000.0,2.0,4.354463456885867,196.97713702479933,172.59918896397022,59.63559514439841,80.11509751592801,34.25066637135256,179.01563568115233,174.75381724039713,14.279999732971191,0.0,0
190.39956665039062,191.2854232244703,189.7426503955058,189.8720349370489,49947900.0,3.0,4.272929195193768,195.52227979635762,176.2656352427049,60.387533110320945,81.42802200235438,34.25066637135258,179.79590555826823,175.10883076985678,14.470000267028809,0.0,0
191.3551025390625,191.67362027294615,189.02599856414395,190.5488754083416,75158300.0,4.0,4.236555871045965,194.23404939078802,179.49024870491513,61.10705463391923,80.16339402127053,29.9519351344437,180.63983459472655,175.4963368733724,12.920000076293945,0.0,0
193.12681579589844,194.08235381042343,191.62385010600926,192.00207093054578,50080500.0,0.0,4.301072071362711,194.9508382980809,179.85822542262224,62.416475023986855,95.98213420326594,37.17916381087758,181.61041259765625,175.9153594970703,13.109999656677246,0.0,0
193.44532775878906,194.41081372828987,192.13146492648488,193.73397115741048,47471400.0,1.0,4.3280038600144906,195.33998441410895,180.75169496821528,62.650332135156184,96.39779884224622,38.10995817913606,182.56377563476562,176.31103032430013,13.15999984741211,0.0,0
194.95823669433594,195.9834409155792,193.96289161058436,194.49042328995185,54156800.0,2.0,4.420440753159198,195.92124104456767,181.5357596878542,63.75841081676128,107.21404947453337,42.47243489562338,183.5324478149414,176.6984514872233,12.630000114440918,0.0,0
193.57470703125,195.58530834672572,193.2661524862918,194.77908126144504,41181800.0,3.0,4.332141765118621,196.00430272411026,182.64586970020613,62.01780983474013,96.05050495823954,37.86997351585448,184.38475901285807,177.05486195882162,12.579999923706055,0.0,0
195.97349548339844,196.02326577578603,193.23629646745044,193.7439169991778,53103900.0,4.0,4.40491003840603,196.6613034009635,183.2400180101693,63.79080418372633,102.71311031776642,39.189931758580826,185.2882049560547,177.48604202270508,12.220000267028809,0.0,0
192.22103881835938,196.3815891899795,191.25555286655262,195.98344204153506,97262100.0,0.0,4.112435124601859,196.14451119283055,184.7591203989663,59.310515107884314,81.56458220785822,26.225166286142382,186.08611704508465,177.82370147705078,12.739999771118164,0.0,0
206.18572998046875,206.19569315156764,192.72867525564521,192.74857122232135,172373300.0,1.0,4.950227676100155,200.1296805321732,182.8512368262252,67.97081221637598,173.7881845833572,50.59730242357017,187.21035919189453,178.4004015604655,12.850000381469727,0.0,1
212.07818603515625,219.17498621319098,205.9368934525013,206.40470686074582,198134300.0,2.0,6.020182754260276,205.09085453156058,180.44213039275581,70.69352859813074,288.9303428924689,66.32479983040865,188.63604888916015,179.0570856730143,12.039999961853027,0.0,1
213.2427520751953,215.74106295368526,210.61504146610727,213.74042465409653,97862700.0,3.0,6.882743900728656,209.17355358847112,178.80001818887263,71.1941712873356,278.4993576910761,66.32479983040865,190.13468475341796,179.69408213297527,11.9399995803833,0.0,1
211.50088500976562,214.16840257809503,210.31642191496232,212.85455494843214,70122700.0,4.0,7.341167102506489,211.98226692669587,178.24576194293306,69.36079112154732,231.30814432108747,64.94428579945179,191.45167185465496,180.25914001464844,12.65999984741211,0.0,1
215.6614227294922,217.9308083607288,211.72981259041407,212.37678083551464,93728300.0,0.0,7.948522148648863,215.3693449501093,177.5262101646368,71.19374922982087,224.07561756187332,68.46906382128314,192.56441396077474,181.01447652180988,12.75,0.0,1
213.29248046875,217.61228945527094,212.008492058615,216.5771221156608,79943300.0,1.0,8.144832388219697,217.69904487490726,177.51068565487788,68.77046033451579,187.20962030274723,68.46906382128314,193.65352427164714,181.71525497436522,12.300000190734863,0.0,1
208.70396423339844,213.24275088537271,207.87784112226225,212.93418113045576,86172500.0,3.0,7.839819480332949,218.92742874629386,178.00723464481945,64.37957129884236,130.66252703544947,49.59867093879606,194.56682230631512,182.36324818929037,13.279999732971191,0.0,0
206.52415466308594,210.90366690915465,206.14591867526494,209.41064929966387,246421400.0,4.0,7.337634528264033,219.6487509146825,178.93719116295424,62.42095012769229,101.03878432389517,42.447310392999775,195.3961944580078,182.99379704793293,13.199999809265137,0.0,0
